ip_sum_freq,ip_sum_sz,ip_destp_mode,ip_destp_least,ip_avg_freq,ip_avg_sz,ip_std_sz,ip_avg_ttl,ip_avg_delay,ip_std_delay,ip_std_freq,wifi_sum_freq,wifi_sum_sz,wifi_subtype_mode,wifi_type_least,wifi_avg_freq,wifi_avg_sz,wifi_avg_rssi,wifi_std_rssi,wifi_avg_delay,wifi_std_delay,wifi_std_freq,zb_sum_freq,zb_sum_sz,zb_type_mode,zb_type_least,zb_avg_freq,zb_avg_sz,zb_std_sz,zb_avg_delay,zb_std_delay,zb_std_freq,audio_freq,audio_avg_rms,audio_std_rms,avg_db,std_db,activity
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-2,0,102,104,0,14,78,1,1,4,26,0,89,24,5,115,1.09,0.63,10,7.78,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,105,109,0,15,126,1,3,5,42,3,168,23,4,114,1.14,0.6,10,8.99,0
4,120,443,50000,2,60,28,144,31,0,0,38,495,8,8,19,247,-3,0,56,59,10,17,136,3,0,5,45,0,231,15,5,101,0.91,0.66,9,8.34,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,26,52,1,0,8,17,0,170,24,5,100,0.91,0.61,11,8.53,0
6,154,443,50000,3,77,8,150,348,57,1,19,193,8,8,19,193,-3,0,108,113,0,10,120,1,3,3,40,0,91,26,3,83,1.05,0.58,10,8.75,0
3,183,443,50000,1,91,17,150,9,0,0,31,193,8,8,31,193,-3,0,102,104,0,13,113,1,2,4,37,0,81,0,4,119,1.03,0.57,10,7.72,0
0,0,0,0,0,0,0,0,0,0,0,40,495,8,8,20,247,-3,0,53,55,10,18,116,1,2,6,38,0,181,67,4,106,1.02,0.64,10,8.64,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-2,0,105,109,0,15,149,3,0,5,49,0,81,33,5,116,1.33,0.78,10,7.65,0
9,301,50000,50000,3,100,87,60,284,75,0,30,193,8,8,30,193,-3,0,102,104,0,16,52,1,0,5,17,0,75,17,6,122,1.19,0.62,10,8.93,0
0,0,0,0,0,0,0,0,0,0,0,40,797,5,8,13,265,-3,0,38,42,11,29,91,1,1,9,30,0,265,33,4,122,1.22,0.59,10,7.37,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,12,116,1,2,4,38,0,81,0,4,105,0.98,0.66,10,9.02,0
0,0,0,0,0,0,0,0,0,0,0,25,193,8,8,25,193,-3,0,102,104,0,15,155,1,1,5,51,0,81,0,5,115,1.04,0.59,10,7.73,0
1,81,0,0,1,81,0,225,0,0,0,39,495,8,8,19,247,-3,0,54,56,11,26,52,1,0,8,17,0,156,19,5,116,1.18,0.63,10,8.04,0
3,100,443,50000,1,50,14,144,0,0,0,24,193,8,8,24,193,-3,0,106,111,0,15,52,10,10,5,17,0,166,66,2,96,1.35,0.61,10,8.74,0
2,165,50000,50000,1,82,0,58,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,14,120,1,3,4,40,0,88,22,5,120,1.25,0.69,10,7.66,0
3,183,443,50000,1,91,17,150,10,0,0,30,193,8,8,30,193,-3,0,102,104,0,28,88,1,1,9,29,0,322,0,5,134,1.59,0.68,10,7.91,0
0,0,0,0,0,0,0,0,0,0,0,37,495,8,8,18,247,-3,0,57,63,11,17,117,1,2,5,39,0,196,42,4,140,1.86,0.8,10,7.8,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,12,120,1,3,4,40,0,90,25,4,140,1.87,0.72,10,8.31,0
13,273,80,443,4,91,74,123,7,8,2,26,193,8,8,26,193,-3,0,102,104,0,27,52,1,0,9,17,0,156,17,5,136,1.79,0.73,9,7.99,0
1,60,443,443,1,60,0,64,0,0,0,41,797,5,8,13,265,-3,0,39,43,10,23,52,1,1,7,17,0,204,44,4,138,2.26,1.16,10,9.39,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,16,172,3,1,5,57,3,163,0,5,141,2.01,0.74,8,7.33,0
32,631,443,50000,16,315,456,141,163,209,1,30,193,8,8,30,193,-3,0,102,104,0,14,155,1,1,4,51,0,81,0,5,136,1.74,0.76,11,8.83,0
5,158,443,50000,1,52,18,169,63,0,0,37,495,8,8,18,247,-3,0,57,63,12,28,52,1,0,9,17,0,156,17,5,141,2.17,0.8,10,7.24,0
7,285,50000,50000,2,95,83,60,282,20,0,25,193,8,8,25,193,-3,0,102,104,0,18,26,1,1,9,13,0,244,2,0,106,2.22,0.73,11,9.22,0
4,391,443,50000,2,195,7,150,38,0,0,25,193,8,8,25,193,-3,0,102,104,0,13,120,1,3,4,40,0,88,21,4,137,1.61,0.59,9,7.3,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,25,90,1,1,8,30,0,163,0,5,135,1.66,0.69,10,8.26,0
4,306,443,50000,2,153,143,150,10,0,0,39,495,8,8,19,247,-3,0,54,57,10,15,115,1,3,5,38,1,442,34,4,131,1.38,0.58,11,8.33,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,14,120,1,3,4,40,0,88,22,5,123,1.39,0.7,10,8.29,0
2,165,50000,50000,1,82,0,58,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,26,26,1,1,13,13,0,244,2,0,123,1.34,0.67,9,7.43,0
0,0,0,0,0,0,0,0,0,0,0,36,495,8,8,18,247,-3,0,56,61,12,15,117,1,2,5,39,0,221,66,2,119,1.22,0.69,10,8.13,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,23,175,1,1,7,58,5,503,25,4,122,1.25,0.62,9,8.5,0
11,177,9002,50000,5,88,81,64,15,18,0,31,193,8,8,31,193,-3,0,102,104,0,22,26,1,1,11,13,0,244,0,0,132,1.45,0.61,10,7.77,0
4,120,443,50000,2,60,28,144,36,0,0,38,495,8,8,19,247,-3,0,55,58,11,25,30,1,1,12,15,8,255,37,0,124,1.31,0.7,10,8.1,0
0,0,0,0,0,0,0,0,0,0,0,21,193,8,8,21,193,-3,0,102,105,0,23,52,1,0,7,17,0,156,21,4,93,1.38,0.75,10,8.52,0
6,275,50000,50000,2,91,5,121,223,46,0,29,193,8,8,29,193,-2,0,106,109,0,13,120,1,3,4,40,0,97,50,4,133,1.59,0.7,12,8.61,0
2,147,443,443,1,73,0,150,0,0,0,30,193,8,8,30,193,-2,0,102,104,0,15,116,1,2,5,38,0,81,0,5,133,1.74,0.77,9,7.59,0
3,183,443,50000,1,91,17,150,10,0,0,41,797,5,8,13,265,-3,0,36,38,12,23,89,1,1,7,29,0,389,29,4,131,1.5,0.66,12,9.45,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,6,91,2,2,2,30,0,115,1,0,125,1.36,0.65,9,7.19,0
7,285,50000,50000,2,95,83,60,233,2,0,31,193,8,8,31,193,-3,0,102,104,0,26,26,1,1,13,13,0,244,2,0,93,0.77,0.63,10,8.84,0
0,0,0,0,0,0,0,0,0,0,0,37,495,8,8,18,247,-3,0,54,57,11,28,52,1,0,9,17,0,164,47,4,113,1.11,0.62,9,8.09,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,17,140,3,0,5,46,0,70,28,6,89,0.81,0.66,11,8.68,0
10,183,9002,9002,5,91,84,64,17,18,0,30,193,8,8,30,193,-3,0,102,104,0,5,130,1,3,1,43,1,1,0,0,102,0.91,0.61,10,7.67,0
0,0,0,0,0,0,0,0,0,0,0,29,495,8,8,14,247,-3,0,53,55,6,22,52,1,0,7,17,0,171,27,4,72,0.88,0.61,9,7.82,0
14,339,443,50000,4,113,16,121,55,5,1,30,193,8,8,30,193,-3,0,102,104,0,24,52,1,0,8,17,0,155,17,4,100,0.97,0.66,11,8.7,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,26,94,1,1,8,31,0,170,69,5,117,1.07,0.59,10,7.76,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,26,52,1,0,8,17,0,156,19,5,109,0.97,0.64,10,8.1,0
0,0,0,0,0,0,0,0,0,0,0,42,495,8,8,21,247,-3,0,54,58,10,17,116,1,1,5,38,0,169,64,4,114,1.1,0.62,10,8.27,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,15,113,1,2,5,37,0,89,22,4,117,1.14,0.63,11,9.26,0
2,165,50000,50000,1,82,0,58,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,25,26,0,1,8,8,0,177,48,5,122,1.18,0.56,9,7.08,0
12,279,443,50000,6,139,11,150,52,0,0,36,495,8,8,18,247,-3,0,56,61,11,19,117,1,2,6,39,0,206,35,3,105,1.05,0.64,10,9.1,0
0,0,0,0,0,0,0,0,0,0,0,25,193,8,8,25,193,-3,0,102,104,0,25,107,1,1,8,35,0,162,3,5,87,0.67,0.61,10,7.32,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,15,116,1,2,5,38,0,89,24,4,101,0.83,0.59,10,8.74,0
4,155,443,50000,2,77,36,150,10,0,0,33,495,8,8,16,247,-3,0,55,59,8,16,26,1,1,8,13,0,244,0,0,74,0.85,0.63,9,7.11,0
6,288,50000,50000,2,96,79,117,221,0,0,31,193,8,8,31,193,-3,0,102,104,0,14,113,1,2,4,37,0,88,24,5,93,0.82,0.58,11,9.09,0
2,165,50000,50000,1,82,0,58,0,0,0,36,495,8,8,18,247,-3,0,52,54,12,25,94,1,1,8,31,0,176,66,5,108,0.93,0.61,9,7.22,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,29,52,1,0,9,17,0,157,19,5,107,0.92,0.62,11,9.24,0
0,0,0,0,0,0,0,0,0,0,0,38,495,8,8,19,247,-3,0,54,58,11,24,90,1,1,8,30,0,171,25,4,117,1.06,0.58,10,7.98,0
0,0,0,0,0,0,0,0,0,0,0,25,193,8,8,25,193,-3,0,106,110,0,18,158,1,1,6,52,0,222,86,4,103,0.93,0.66,11,8.62,0
23,382,443,50000,11,191,286,149,17,10,0,30,193,8,8,30,193,-3,0,102,104,0,26,26,1,1,13,13,0,244,0,0,115,1.09,0.62,9,7.23,0
0,0,0,0,0,0,0,0,0,0,0,33,495,8,8,16,247,-3,0,52,52,14,28,52,1,0,9,17,0,158,50,6,128,1.53,0.73,10,8.31,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,29,100,1,1,9,33,3,240,52,5,143,1.91,0.7,10,8.17,0
0,0,0,0,0,0,0,0,0,0,0,25,193,8,8,25,193,-3,0,102,104,0,4,172,3,1,1,57,1,1,0,0,102,1.78,0.75,9,7.43,0
8,792,443,50000,2,264,307,175,174,156,1,39,495,8,8,19,247,-3,0,55,58,11,26,26,1,1,13,13,0,244,0,0,136,2.5,1.21,10,8.56,0
0,0,0,0,0,0,0,0,0,0,0,25,193,8,8,25,193,-3,0,102,104,0,16,87,2,2,5,29,0,75,15,6,141,2.43,1.04,10,7.74,0
0,0,0,0,0,0,0,0,0,0,0,26,193,8,8,26,193,-3,0,102,104,0,14,149,3,0,4,49,0,80,33,5,142,1.92,0.65,10,8.35,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,28,52,1,0,9,17,0,163,19,5,135,1.7,0.69,9,7.34,0
0,0,0,0,0,0,0,0,0,0,0,42,495,8,8,21,247,-3,0,53,55,10,24,90,2,2,8,30,0,425,321,2,131,1.73,0.84,10,8.28,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,11,155,1,1,3,51,0,114,40,3,122,1.3,0.67,9,7.59,0
8,260,50000,50000,2,86,58,60,311,111,0,30,193,8,8,30,193,-3,0,105,109,0,23,26,0,1,7,8,0,181,54,4,110,1.15,0.71,10,9.13,0
0,0,0,0,0,0,0,0,0,0,0,38,495,8,8,19,247,-3,0,54,57,11,6,91,0,0,2,30,0,100,21,1,114,1.04,0.62,10,8.09,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,22,26,1,1,11,13,0,246,76,1,115,1.06,0.61,9,8.34,0
0,0,0,0,0,0,0,0,0,0,0,20,193,8,8,20,193,-3,0,102,105,0,3,175,3,1,1,58,0,0,0,0,73,0.82,0.6,9,7.3,0
6,196,443,50000,2,65,30,117,15,0,0,44,495,8,8,22,247,-3,0,55,58,9,25,90,1,1,8,30,0,162,0,5,95,0.79,0.62,10,8.09,0
4,120,443,50000,2,60,28,144,41,0,0,29,193,8,8,29,193,-3,0,106,109,0,18,113,1,2,6,37,0,82,0,5,105,0.86,0.58,11,8.3,0
2,165,50000,50000,1,82,0,58,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,26,94,1,1,8,31,0,169,58,5,105,0.91,0.63,10,7.89,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,25,52,1,0,8,17,0,179,85,5,107,1.01,0.53,10,7.88,0
0,0,0,0,0,0,0,0,0,0,0,39,495,8,8,19,247,-3,0,54,57,10,20,26,1,1,10,13,0,244,0,0,110,0.98,0.58,10,7.83,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,13,133,1,3,4,44,0,97,33,4,111,1.07,0.69,10,8.11,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,26,89,2,2,8,29,0,573,456,4,92,0.81,0.61,8,7.56,0
0,0,0,0,0,0,0,0,0,0,0,38,495,8,8,19,247,-3,0,56,63,12,14,78,1,5,4,26,0,88,24,5,98,0.85,0.6,11,8.33,0
0,0,0,0,0,0,0,0,0,0,0,29,193,8,8,29,193,-3,0,106,109,0,23,26,1,1,11,13,0,256,39,0,110,0.98,0.63,9,6.87,0
11,177,9002,50000,5,88,81,64,15,19,0,23,495,8,8,11,247,-3,0,56,52,9,7,174,3,1,2,58,3,124,64,0,77,0.96,0.68,10,8.52,0
0,0,0,0,0,0,0,0,0,0,0,34,495,8,8,17,247,-3,0,55,59,13,21,26,1,1,10,13,0,257,41,0,89,0.68,0.62,9,7.16,0
6,240,50000,443,2,80,56,64,151,0,0,31,193,8,8,31,193,-3,0,102,104,0,11,78,1,12,3,26,0,91,28,3,98,0.77,0.61,11,8.87,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,13,155,1,1,4,51,0,96,48,4,99,0.89,0.6,9,7.71,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,27,52,1,0,9,17,0,163,41,5,87,0.75,0.65,9,7.66,0
0,0,0,0,0,0,0,0,0,0,0,36,495,8,8,18,247,-3,0,55,58,12,29,90,1,1,9,30,0,308,92,3,97,0.79,0.56,9,7.29,0
9,175,5223,50000,4,87,14,60,144,116,0,31,193,8,8,31,193,-3,0,102,104,0,13,120,1,3,4,40,0,97,33,4,98,0.89,0.67,9,7.75,0
2,165,50000,50000,1,82,0,58,0,0,0,25,193,8,8,25,193,-3,0,102,104,0,24,26,1,1,12,13,0,244,2,0,108,0.94,0.63,10,8.32,0
0,0,0,0,0,0,0,0,0,0,0,34,495,8,8,17,247,-3,0,55,58,9,17,117,1,2,5,39,0,193,27,4,130,1.48,0.69,8,6.78,0
0,0,0,0,0,0,0,0,0,0,0,25,193,8,8,25,193,-3,0,102,104,0,19,87,2,2,6,29,0,162,0,3,91,1.33,0.67,10,8.5,0
10,183,9002,9002,5,91,84,64,17,18,0,29,193,8,8,29,193,-3,0,106,109,0,11,78,1,13,3,26,0,111,41,3,130,1.36,0.63,8,7.08,0
1,85,443,443,1,85,0,64,0,0,0,39,495,8,8,19,247,-3,0,56,63,11,26,52,1,1,8,17,0,162,0,5,132,1.62,0.72,10,8.23,0
5,243,443,50000,1,81,20,175,31,0,0,30,193,8,8,30,193,-3,0,102,104,0,27,52,1,0,9,17,0,163,40,5,125,1.24,0.56,10,7.92,0
6,270,50000,50000,2,90,71,60,265,0,0,31,193,8,8,31,193,-3,0,102,104,0,13,155,1,1,4,51,0,97,50,4,109,1.08,0.65,10,8.29,0
6,196,50000,50000,3,98,62,58,359,434,0,30,193,8,8,30,193,-3,0,102,104,0,25,52,1,0,8,17,0,162,34,5,101,0.91,0.68,9,6.98,0
0,0,0,0,0,0,0,0,0,0,0,36,495,8,8,18,247,-3,0,54,56,8,21,26,1,1,10,13,0,316,149,1,104,0.96,0.62,10,7.87,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,13,120,1,3,4,40,0,89,24,4,99,0.86,0.58,8,7.35,0
6,262,50000,50000,2,87,67,60,165,0,0,30,193,8,8,30,193,-3,0,105,109,0,28,91,1,1,9,30,0,282,36,3,94,0.85,0.61,10,8.08,0
0,0,0,0,0,0,0,0,0,0,0,38,495,8,8,19,247,-3,0,54,56,11,12,113,1,2,4,37,0,108,41,4,110,1.12,0.66,9,7.13,0
0,0,0,0,0,0,0,0,0,0,0,24,193,8,8,24,193,-3,0,106,111,0,13,26,0,0,6,13,0,275,62,1,87,1.12,0.58,9,8.11,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,18,78,1,7,6,26,0,70,50,7,105,1.01,0.65,9,7.09,0
0,0,0,0,0,0,0,0,0,0,0,34,495,8,8,17,247,-3,0,54,58,11,19,90,1,1,6,30,0,186,39,3,101,1.01,0.65,9,7.44,0
5,243,443,50000,1,81,20,121,28,0,0,26,193,8,8,26,193,-3,0,102,104,0,23,52,1,0,7,17,0,156,18,5,112,1.01,0.58,10,8.08,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,16,157,1,1,5,52,1,101,66,4,112,1.08,0.71,9,7.45,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,105,109,0,12,63,1,0,4,21,11,109,57,4,102,0.92,0.63,10,7.8,0
42,290,443,50000,21,145,11,150,76,166,0,34,495,8,8,17,247,-3,0,56,61,13,28,91,1,1,9,30,0,263,8,3,97,0.86,0.65,9,7,0
62,305,443,50000,31,152,3,150,47,62,0,31,193,8,8,31,193,-3,0,102,104,0,12,158,1,1,4,52,0,106,38,4,104,0.94,0.63,12,11.39,0
2,165,50000,50000,1,82,0,58,0,0,0,36,669,8,8,12,223,-4,0,37,38,12,23,26,1,1,11,13,0,280,124,2,117,1.11,0.6,12,9.94,0
20,954,443,50000,10,477,396,60,10,10,1,35,495,8,8,17,247,-3,0,56,60,13,22,116,1,2,7,38,0,162,48,4,134,1.61,0.66,12,9.73,0
0,0,0,0,0,0,0,0,0,0,0,20,193,8,8,20,193,-3,0,102,105,0,16,26,1,1,8,13,0,242,4,0,86,1.19,0.75,9,7.63,0
0,0,0,0,0,0,0,0,0,0,0,32,495,5,5,16,247,-3,0,53,52,14,13,78,1,5,4,26,0,97,33,4,143,2.09,0.72,11,8.05,0
0,0,0,0,0,0,0,0,0,0,0,39,495,8,8,19,247,-3,0,55,58,11,26,26,1,1,13,13,0,244,0,0,142,2.82,1.14,8,6.63,0
5,182,50000,50000,1,60,29,117,91,0,0,29,193,8,8,29,193,-3,0,106,109,0,15,116,1,2,5,38,0,81,0,5,145,3.04,1.16,11,8.6,0
54,411,443,50000,18,137,5,60,11,11,24,31,193,8,8,31,193,-3,0,102,104,0,11,120,1,3,3,40,0,111,85,3,139,2.2,0.86,9,6.98,0
4,308,443,50000,2,154,0,149,127,0,0,30,193,8,8,30,193,-3,0,102,104,0,6,113,2,2,2,37,0,0,0,1,139,1.92,0.72,13,10.19,0
0,0,0,0,0,0,0,0,0,0,0,34,495,8,8,17,247,-3,0,58,65,14,23,52,1,0,7,17,0,203,87,4,139,1.9,0.74,10,8.93,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,14,120,1,3,4,40,0,88,23,5,132,1.64,0.71,10,7.89,0
11,220,80,50000,3,73,34,121,10,3,2,30,193,8,8,30,193,-3,0,105,109,0,12,126,1,1,4,42,0,108,57,4,117,1.24,0.64,10,8.01,0
0,0,0,0,0,0,0,0,0,0,0,32,495,8,8,16,247,-3,0,54,58,4,8,113,1,2,2,37,0,114,72,2,83,1.05,0.68,9,7,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,25,26,1,1,12,13,0,256,37,0,102,1.04,0.57,10,7.74,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,17,124,1,3,5,41,2,163,1,5,93,0.77,0.62,9,7.19,0
0,0,0,0,0,0,0,0,0,0,0,33,495,8,8,16,247,-3,0,52,52,14,23,26,1,1,11,13,0,256,38,0,102,0.93,0.56,10,8.09,0
8,203,443,50000,2,67,18,175,192,71,0,30,193,8,8,30,193,-3,0,102,104,0,15,116,1,2,5,38,0,81,0,5,94,0.78,0.64,9,7.79,0
2,147,443,443,1,73,0,150,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,23,164,3,1,7,54,3,191,225,6,99,0.82,0.62,10,8.23,0
4,391,443,50000,2,195,7,149,38,0,0,30,193,8,8,30,193,-3,0,102,104,0,17,120,1,3,5,40,0,70,29,6,97,0.79,0.63,10,7.77,0
4,307,443,50000,2,153,143,149,10,0,0,37,797,5,8,12,265,-3,0,39,37,13,18,132,2,2,6,44,0,176,29,5,97,0.81,0.6,9,8.59,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,12,155,3,1,4,51,1,94,29,3,104,0.83,0.62,10,8.47,0
8,286,50000,50000,2,95,70,60,244,106,0,20,193,8,8,20,193,-3,0,102,105,0,19,90,1,1,6,30,0,164,3,3,80,1.08,0.65,10,8.36,0
0,0,0,0,0,0,0,0,0,0,0,38,495,8,8,19,247,-3,0,55,59,11,14,117,1,3,4,39,0,81,36,5,89,0.75,0.63,9,6.92,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,53,113,1,1,17,37,5,203,110,10,81,0.71,0.63,11,8.56,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,15,120,1,3,5,40,0,81,0,5,87,0.73,0.61,9,7.29,0
11,177,9002,50000,5,88,81,64,15,18,0,37,495,8,8,18,247,-3,0,60,72,11,25,26,1,1,12,13,0,256,37,0,92,0.79,0.62,10,7.89,0
4,120,443,50000,2,60,28,144,38,0,0,31,193,8,8,31,193,-3,0,102,104,0,16,124,1,3,5,41,6,77,22,5,92,0.67,0.57,9,7.44,0
2,165,50000,50000,1,82,0,58,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,17,153,1,1,5,51,0,319,21,5,93,0.81,0.63,10,7.84,0
0,0,0,0,0,0,0,0,0,0,0,26,193,8,8,26,193,-3,0,102,104,0,11,78,1,1,3,26,0,102,37,3,97,0.78,0.59,8,7.91,0
0,0,0,0,0,0,0,0,0,0,0,30,495,5,5,15,247,-3,0,54,56,11,23,26,1,1,11,13,0,257,41,0,94,0.83,0.66,9,7.1,0
3,183,443,50000,1,91,17,149,10,0,0,31,193,8,8,31,193,-3,0,102,104,0,28,52,1,0,9,17,0,156,18,5,107,0.93,0.63,10,8.17,0
0,0,0,0,0,0,0,0,0,0,0,25,193,8,8,25,193,-3,0,102,104,0,20,165,3,1,6,55,7,156,48,5,78,0.96,0.63,8,7.15,0
0,0,0,0,0,0,0,0,0,0,0,35,495,8,8,17,247,-3,0,56,61,12,47,106,0,0,15,35,4,62,71,16,98,0.89,0.65,11,8.24,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,24,87,1,1,8,29,0,171,26,4,92,0.85,0.61,9,7.11,0
11,177,9002,50000,5,88,81,64,14,18,0,26,193,8,8,26,193,-3,0,102,104,0,34,126,1,3,11,42,2,89,78,7,100,0.86,0.62,10,7.77,0
0,0,0,0,0,0,0,0,0,0,0,31,495,8,8,15,247,-3,0,58,65,12,49,99,1,1,16,33,2,167,136,8,109,0.95,0.65,9,7.52,0
6,224,50000,443,2,74,49,64,218,0,0,30,193,8,8,30,193,-3,0,102,104,0,25,52,1,0,8,17,0,164,44,5,118,1.16,0.68,11,8.51,0
12,279,443,50000,6,139,11,149,48,9,0,31,193,8,8,31,193,-3,0,102,104,0,26,26,1,1,13,13,0,244,1,0,124,1.49,0.86,10,7.68,0
0,0,0,0,0,0,0,0,0,0,0,29,193,8,8,29,193,-3,0,106,109,0,15,118,1,3,5,39,2,207,319,3,134,1.47,0.61,9,8.52,0
0,0,0,0,0,0,0,0,0,0,0,39,495,8,8,19,247,-3,0,56,61,11,10,207,3,2,3,69,3,144,58,1,136,1.7,0.69,10,7.22,0
0,0,0,0,0,0,0,0,0,0,0,30,193,8,8,30,193,-3,0,102,104,0,15,120,1,3,5,40,0,75,21,5,129,1.38,0.64,9,7.58,0
2,165,50000,50000,1,82,0,58,0,0,0,21,193,8,8,21,193,-3,0,102,105,0,15,26,1,1,7,13,0,302,109,0,100,1.48,0.64,10,7.56,0
0,0,0,0,0,0,0,0,0,0,0,37,495,8,8,18,247,-3,0,53,56,11,13,117,1,2,4,39,0,231,127,3,131,1.46,0.66,10,8.02,0
12,279,443,50000,6,139,11,149,53,0,0,30,193,8,8,30,193,-3,0,102,104,0,25,90,1,1,8,30,0,660,26,4,129,1.73,0.8,9,7.42,0
0,0,0,0,0,0,0,0,0,0,0,31,193,8,8,31,193,-3,0,102,104,0,15,113,1,2,5,37,0,81,0,5,143,2.22,0.76,9,7.37,0
4,155,443,50000,2,77,36,149,9,0,0,30,193,8,8,30,193,-3,0,102,104,0,13,167,3,1,4,55,2,110,112,4,140,2.27,1.07,10,7.69,0
7,205,443,50000,2,68,18,117,219,99,0,31,193,8,8,31,193,-3,0,102,104,0,18,124,1,3,6,41,2,237,247,5,139,2.09,0.79,9,6.88,0